n, time_ns, comparisons, allocations, max_recursion_depth
7570, 7155800, 9108, 3474, 13
7580, 5928500, 9159, 3484, 13
7590, 6061800, 9253, 3494, 13
7600, 5452500, 9130, 3504, 13
7610, 5443400, 9182, 3514, 13
7620, 6766500, 9176, 3524, 13
7630, 4224100, 9191, 3534, 13
7640, 4153000, 9217, 3544, 13
7650, 3624100, 9148, 3554, 13
7660, 3756700, 9224, 3564, 13
7670, 3693700, 9206, 3574, 13
7680, 4032900, 9307, 3584, 13
7690, 3683800, 9238, 3594, 13
7700, 3661000, 9227, 3604, 13
7710, 4019600, 9282, 3614, 13
7720, 9656400, 9286, 3624, 13
7730, 3755600, 9207, 3634, 13
7740, 3825100, 9224, 3644, 13
7750, 3695800, 9223, 3654, 13
7760, 3510400, 9175, 3664, 13
7770, 3818600, 9236, 3674, 13
7780, 4537200, 9210, 3684, 13
7790, 4371900, 9251, 3694, 13
7800, 6001700, 9298, 3704, 13
7810, 7002500, 9269, 3714, 13
7820, 7003600, 9251, 3724, 13
7830, 7421600, 9298, 3734, 13
7840, 7226300, 9332, 3744, 13
7850, 6701300, 9273, 3754, 13
7860, 4963800, 9290, 3764, 13
7870, 4221600, 9360, 3774, 13
7880, 3915700, 9293, 3784, 13
7890, 4469100, 9279, 3794, 13
7900, 4662600, 9293, 3804, 13
7910, 5097700, 9341, 3814, 13
7920, 4213000, 9356, 3824, 13
7930, 3816300, 9359, 3834, 13
7940, 4166100, 9296, 3844, 13
7950, 3746200, 9364, 3854, 13
7960, 4122100, 9274, 3864, 13
7970, 3744300, 9342, 3874, 13
7980, 4073400, 9332, 3884, 13
7990, 5044300, 9340, 3894, 13
8000, 3841300, 9262, 3904, 13
8010, 3847600, 9374, 3914, 13
8020, 3792600, 9322, 3924, 13
8030, 3997900, 9326, 3934, 13
8040, 3762500, 9352, 3944, 13
8050, 3739700, 9325, 3954, 13
8060, 3889200, 9312, 3964, 13
8070, 3887600, 9367, 3974, 13
8080, 3926500, 9372, 3984, 13
8090, 4624700, 9347, 3994, 13
8100, 4019900, 9361, 4004, 13
8110, 5188000, 9381, 4014, 13
8120, 6967200, 9378, 4024, 13
8130, 9143000, 9465, 4034, 13
8140, 4237400, 9383, 4044, 13
8150, 3918400, 9439, 4054, 13
8160, 4008800, 9378, 4064, 13
8170, 4009100, 9480, 4074, 13
8180, 5090000, 9366, 4084, 13
8190, 6734600, 9412, 4094, 13
8200, 4767500, 9411, 4096, 13
8210, 3680300, 9458, 4096, 13
8220, 3878200, 9394, 4096, 13
8230, 3902600, 9487, 4096, 13
8240, 5165200, 9495, 4096, 13
8250, 5374000, 9511, 4096, 13
8260, 5512400, 9512, 4096, 13
8270, 4528600, 9502, 4096, 13
8280, 4356900, 9636, 4096, 13
8290, 4821100, 9626, 4096, 13
8300, 6034200, 9554, 4096, 13
8310, 6459400, 9692, 4096, 13
8320, 6550500, 9616, 4096, 13
8330, 6716100, 9695, 4096, 13
8340, 6391200, 9769, 4096, 13
8350, 6951200, 9757, 4096, 13
8360, 7094000, 9719, 4096, 13
8370, 7288700, 9781, 4096, 13
8380, 7303800, 9773, 4096, 13
8390, 7493500, 9771, 4096, 13
8400, 6955700, 9851, 4096, 13
8410, 6776500, 9873, 4096, 13
8420, 7357600, 9905, 4096, 13
8430, 8772200, 9881, 4096, 13
8440, 9157500, 9869, 4096, 13
8450, 6547000, 9970, 4096, 13
8460, 7800700, 9993, 4096, 13
8470, 6612600, 10054, 4096, 13
8480, 7461200, 9978, 4096, 13
8490, 7320100, 10018, 4096, 13
8500, 7732500, 9970, 4096, 13
8510, 7254300, 10095, 4096, 13
8520, 5419900, 10042, 4096, 13
8530, 4401300, 10109, 4096, 13
8540, 5722900, 10144, 4096, 13
8550, 5484400, 10127, 4096, 13
8560, 7281300, 10128, 4096, 13
8570, 7155100, 10245, 4096, 13
8580, 6942100, 10182, 4096, 13
8590, 5273500, 10192, 4096, 13
8600, 4597800, 10196, 4096, 13
8610, 4039900, 10187, 4096, 13
8620, 3953100, 10259, 4096, 13
8630, 4081400, 10283, 4096, 13
8640, 4017900, 10259, 4096, 13
8650, 4126000, 10298, 4096, 13
8660, 4029500, 10305, 4096, 13
8670, 4652600, 10267, 4096, 13
8680, 6493000, 10397, 4096, 13
8690, 8781800, 10329, 4096, 13
8700, 6104200, 10374, 4096, 13
8710, 5509300, 10347, 4096, 13
8720, 5634100, 10456, 4096, 13
8730, 5767300, 10578, 4096, 13
8740, 7409000, 10437, 4096, 13
8750, 8449200, 10543, 4096, 13
8760, 7263400, 10445, 4096, 13
8770, 6443200, 10464, 4096, 13
8780, 5066300, 10586, 4096, 13
8790, 5965400, 10580, 4096, 13
8800, 4619700, 10643, 4096, 13
8810, 8079200, 10628, 4096, 13
8820, 7252100, 10588, 4096, 13
8830, 6957900, 10736, 4096, 13
8840, 6274000, 10632, 4096, 13
8850, 4103600, 10649, 4096, 13
8860, 4166900, 10640, 4096, 13
8870, 4055600, 10755, 4096, 13
8880, 4429900, 10698, 4096, 13
8890, 4039700, 10761, 4096, 13
8900, 4643900, 10794, 4096, 13
8910, 3975100, 10793, 4096, 13
8920, 4077600, 10873, 4096, 13
8930, 5207300, 10792, 4096, 13
8940, 6523700, 10868, 4096, 13
8950, 7253800, 10903, 4096, 13
8960, 8543200, 11010, 4096, 13
8970, 7220900, 10956, 4096, 13
8980, 5191900, 10991, 4096, 13
8990, 4103000, 10987, 4096, 13
9000, 4613200, 11029, 4096, 13
9010, 5912600, 11031, 4096, 13
9020, 7409300, 11026, 4096, 13
9030, 6816500, 11004, 4096, 13
9040, 7840600, 11107, 4096, 13
9050, 7504700, 11123, 4096, 13
9060, 8496600, 11101, 4096, 13
9070, 7934200, 11109, 4096, 13
9080, 7819300, 11108, 4096, 13
9090, 8653400, 11150, 4096, 13
9100, 7837300, 11183, 4096, 13
9110, 8537300, 11106, 4096, 13
9120, 8075000, 11204, 4096, 13
9130, 9077400, 11291, 4096, 13
9140, 8284300, 11280, 4096, 13
9150, 9556400, 11330, 4096, 13
9160, 8931400, 11359, 4096, 13
9170, 8122300, 11311, 4096, 13
9180, 5672500, 11320, 4096, 13
9190, 4687800, 11320, 4096, 13
9200, 4283300, 11416, 4096, 13
9210, 4957700, 11471, 4096, 13
9220, 4266600, 11420, 4096, 13
9230, 4667500, 11444, 4096, 13
9240, 4504300, 11448, 4096, 13
9250, 4394500, 11519, 4096, 13
9260, 4488100, 11489, 4096, 13
9270, 6661500, 11487, 4096, 13
9280, 4314400, 11606, 4096, 13
9290, 4616700, 11640, 4096, 13
9300, 4913900, 11505, 4096, 13
9310, 5356300, 11554, 4096, 13
9320, 5420800, 11688, 4096, 13
9330, 6725400, 11674, 4096, 13
9340, 7299300, 11724, 4096, 13
9350, 5689600, 11701, 4096, 13
9360, 5672200, 11694, 4096, 13
9370, 4517300, 11686, 4096, 13
9380, 5512500, 11735, 4096, 13
9390, 5367600, 11743, 4096, 13
9400, 4733100, 11870, 4096, 13
9410, 4861600, 11755, 4096, 13
9420, 4852900, 11851, 4096, 13
9430, 4606600, 11945, 4096, 13
9440, 4858700, 11790, 4096, 13
9450, 4749300, 11866, 4096, 13
9460, 4442500, 11998, 4096, 13
9470, 4529500, 11878, 4096, 13
9480, 5528000, 11806, 4096, 13
9490, 5756500, 11911, 4096, 13
9500, 5203800, 12016, 4096, 13
9510, 5556400, 12027, 4096, 13
9520, 5943600, 11992, 4096, 13
9530, 6466600, 12035, 4096, 13
9540, 5301100, 12050, 4096, 13
9550, 5724500, 12022, 4096, 13
9560, 5124300, 12156, 4096, 13
9570, 5174300, 12052, 4096, 13
9580, 4754200, 12137, 4096, 13
9590, 4638800, 12113, 4096, 13
9600, 5204500, 12161, 4096, 13
9610, 4866500, 12224, 4096, 13
9620, 5088500, 12246, 4096, 13
9630, 4551100, 12171, 4096, 13
9640, 5598100, 12291, 4096, 13
9650, 4667900, 12267, 4096, 13
9660, 5031600, 12283, 4096, 13
9670, 4453100, 12340, 4096, 13
9680, 4967400, 12450, 4096, 13
9690, 4496000, 12450, 4096, 13
9700, 4577900, 12325, 4096, 13
9710, 4598800, 12391, 4096, 13
9720, 4835000, 12438, 4096, 13
9730, 5137400, 12444, 4096, 13
9740, 6705700, 12585, 4096, 13
9750, 7782400, 12485, 4096, 13
9760, 6717900, 12482, 4096, 13
9770, 6221200, 12499, 4096, 13
9780, 4647100, 12568, 4096, 13
9790, 5026400, 12513, 4096, 13
9800, 5523100, 12574, 4096, 13
9810, 7579300, 12543, 4096, 13
9820, 5473200, 12546, 4096, 13
9830, 4616700, 12586, 4096, 13
9840, 4720200, 12590, 4096, 13
9850, 4830700, 12642, 4096, 13
9860, 5801400, 12734, 4096, 13
9870, 8183300, 12713, 4096, 13
9880, 6782100, 12735, 4096, 13
9890, 4949400, 12734, 4096, 13
9900, 4565300, 12764, 4096, 13
9910, 4772100, 12794, 4096, 13
9920, 4584400, 12830, 4096, 13
9930, 5396600, 12923, 4096, 13
9940, 4667800, 12868, 4096, 13
9950, 5088200, 12915, 4096, 13
9960, 4720100, 12878, 4096, 13
9970, 4790400, 12934, 4096, 13
9980, 4635500, 12874, 4096, 13
9990, 4907900, 12835, 4096, 13
10000, 8021500, 12926, 4096, 13
